geoid10,POP10,long,lat
170316305003005,121,-87.69234,41.79645
170318305003010,88,-87.71787,41.83428
170318305003018,81,-87.72276,41.8342
170318435001044,0,-87.70414,41.83246
170315805014008,55,-87.69495,41.82147
170318434001038,0,-87.73327,41.84744
170313011002007,229,-87.69894,41.84531
170313016001003,117,-87.71201,41.8435
170318403001030,0,-87.68457,41.82453
170318403002000,0,-87.67674,41.83709
170318432002095,0,-87.67665,41.83738
170318403003001,89,-87.67872,41.83307
170315807002022,245,-87.6869,41.81927
170318428002003,138,-87.69398,41.81099
170315001004007,0,-87.59209,41.71434
170315001002016,40,-87.59549,41.71582
170315001003014,54,-87.59912,41.71576
170314908002013,33,-87.61105,41.70849
170314903001003,79,-87.61728,41.72641
170314409003022,17,-87.61074,41.72666
170318424002056,0,-87.62476,41.73905
170314910002018,20,-87.62912,41.6932
170314910004028,14,-87.62659,41.69823
170316111003012,37,-87.65971,41.80366
170316120001002,29,-87.65292,41.80056
170316120001011,45,-87.65225,41.79875
170316111002001,65,-87.65663,41.80393
170316113001004,0,-87.66587,41.80746
170316103002014,0,-87.67521,41.81339
170316308004023,9,-87.69423,41.78663
170316308004022,31,-87.69543,41.7866
170316204003009,79,-87.71932,41.78713
170316204002013,94,-87.71686,41.78671
170316204003002,68,-87.7218,41.78891
170315703003014,71,-87.72924,41.80177
170315703003000,38,-87.72904,41.80759
170315703001013,108,-87.72749,41.80508
170315701001014,0,-87.72155,41.81608
170315608005018,47,-87.78154,41.79357
170317110001012,83,-87.65073,41.74052
170317114002002,0,-87.64475,41.73512
170317305004009,34,-87.64164,41.71876
170317305004005,47,-87.64167,41.72057
170318348002008,69,-87.64577,41.78272
170316911001012,0,-87.62614,41.76427
170316911001006,47,-87.62776,41.76456
170316912002005,56,-87.62757,41.75727
170318424001012,31,-87.6267,41.74977
170318434001044,0,-87.72372,41.85145
170318434001024,1,-87.72676,41.85122
170312909003006,80,-87.73573,41.86146
170317114003019,55,-87.65297,41.73326
170317302022003,78,-87.6514,41.73136
170317206001019,37,-87.67516,41.70373
170317502003006,107,-87.67291,41.69568
170317502003008,74,-87.67765,41.69604
170317502002005,192,-87.67098,41.69434
170317302022008,51,-87.6528,41.72774
170317306002018,39,-87.65117,41.71138
170316714001022,84,-87.6747,41.77479
170316705001049,0,-87.67642,41.78174
170314906001056,0,-87.62881,41.71536
170317305001013,0,-87.63357,41.71704
170317305004011,33,-87.64042,41.71877
170314911005022,6,-87.64171,41.69988
170317506001021,39,-87.64737,41.68679
170317506001008,35,-87.64444,41.68961
170316703002000,1,-87.66581,41.79383
170316116001002,50,-87.6783,41.80059
170316301001019,0,-87.67945,41.80205
170316810001009,94,-87.65412,41.77688
170317110001001,66,-87.64957,41.74236
170316303002028,58,-87.70974,41.79593
170316304004015,122,-87.70095,41.79813
170317115001018,74,-87.63837,41.73346
170318340002020,40,-87.62842,41.7244
170314907003029,25,-87.6321,41.70775
170314907003028,42,-87.63211,41.70771
170314903002027,8,-87.62299,41.72199
170315302004008,18,-87.63795,41.68486
170315302004069,20,-87.64165,41.68021
170315302004055,40,-87.63975,41.68159
170314911003002,43,-87.63558,41.69699
170316702001034,26,-87.66024,41.78759
170316119001015,34,-87.662,41.79911
170316701002002,34,-87.65789,41.79349
170316701002010,61,-87.65935,41.79137
170316115002000,0,-87.67816,41.80671
170316115002011,163,-87.68302,41.80623
170316115002004,21,-87.68352,41.80795
170316806002015,49,-87.65305,41.78213
170313012003004,9,-87.69503,41.84938
170318432001014,157,-87.67698,41.84877
170315906003001,100,-87.67364,41.82585
170318404001039,31,-87.66773,41.83442
170318404001025,52,-87.66779,41.83514
170315906001010,57,-87.67374,41.82926
170318404002023,47,-87.66859,41.8307
170318404001045,84,-87.66715,41.83392
170316705001012,20,-87.67816,41.79024
170317107002010,85,-87.65638,41.74772
170316715001002,96,-87.66562,41.77308
170316204002011,166,-87.71451,41.78698
170318350002004,73,-87.68645,41.78195
170318350005001,8,-87.68935,41.78626
170316204004013,64,-87.72186,41.79028
170316203001002,0,-87.72498,41.79228
170315703002005,109,-87.72682,41.80326
170315703001014,89,-87.72688,41.80509
170318305001035,0,-87.73022,41.82198
170315701001023,61,-87.72275,41.81064
170315803001017,103,-87.71278,41.82315
170315701001033,0,-87.71416,41.80814
170316303002005,0,-87.70683,41.801
170318305001002,21,-87.72738,41.83663
170318305001003,82,-87.72861,41.83662
170313018012040,0,-87.73532,41.83695
170313018012025,0,-87.73785,41.83945
170315802001035,140,-87.69799,41.82477
170315806001011,18,-87.69362,41.82089
170315802002024,17,-87.69493,41.82324
170316911004005,28,-87.63189,41.76449
170316912003002,51,-87.63508,41.75396
170316701001019,0,-87.65653,41.78769
170313005002011,171,-87.72246,41.84541
170318434001018,110,-87.73364,41.84966
170313011002004,200,-87.69894,41.84574
170313007002003,163,-87.71208,41.84556
170318413004017,0,-87.68191,41.84023
170318432002092,0,-87.67663,41.84043
170318432002085,0,-87.67673,41.83832
170318340001005,0,-87.63144,41.73476
170314909022046,19,-87.62271,41.7001
170314909022042,112,-87.62186,41.70187
170314701002055,0,-87.59102,41.72268
170314701001008,22,-87.60133,41.72896
170315001002020,20,-87.59272,41.71705
170314909023014,55,-87.61456,41.70273
170314909023023,43,-87.61815,41.70108
170314406001026,17,-87.61682,41.73122
170317206002006,43,-87.67754,41.70187
170317107004003,75,-87.65812,41.74406
170317111002018,20,-87.65395,41.73628
170317114002031,38,-87.65176,41.73328
170317302021008,49,-87.65046,41.73132
170317302022013,75,-87.65155,41.72593
170317302021033,0,-87.64882,41.72391
170317304003031,17,-87.64881,41.7154
170317304003007,34,-87.64766,41.71672
170317501003009,35,-87.66088,41.69736
170317501002004,57,-87.64953,41.69796
170317501002000,78,-87.64868,41.69912
170317114002003,0,-87.64528,41.73515
170317114002000,0,-87.64397,41.73602
170317115002038,35,-87.64075,41.72933
170318404001012,0,-87.67174,41.83485
170318404001009,0,-87.67288,41.83716
170318432002097,0,-87.67312,41.83723
170318403003020,9,-87.6785,41.83147
170318428001003,115,-87.69153,41.81103
170314409003017,3,-87.61206,41.72773
170314403001014,18,-87.62354,41.7372
170314910004020,32,-87.6251,41.70007
170314910002013,13,-87.62765,41.6939
170316103002009,179,-87.67208,41.81309
170316112002002,0,-87.66464,41.8077
170316110001024,67,-87.65296,41.80261
170316104001012,46,-87.66591,41.8095
170318347002020,7,-87.64924,41.7872
170316805002017,51,-87.65048,41.78838
170316809002020,0,-87.63055,41.77736
170318424002020,31,-87.63145,41.74651
170318350001023,0,-87.68296,41.77942
170316705001054,0,-87.67575,41.77954
170316705001018,0,-87.67602,41.78802
170316716001007,53,-87.66099,41.77201
170316716003006,34,-87.66221,41.77245
170316712001011,95,-87.66567,41.7749
170316204002005,88,-87.7169,41.78853
170316204002002,132,-87.71691,41.78899
170315702001040,75,-87.72582,41.81059
170315702001042,66,-87.72459,41.8106
170315601001008,0,-87.74107,41.81927
170315701001027,76,-87.72209,41.80903
170315804001013,72,-87.71228,41.81443
170315805023023,102,-87.70296,41.81609
170317301002020,4,-87.6402,41.72173
170314907003004,1,-87.63206,41.71386
170314906001050,0,-87.62628,41.71675
170314911004007,39,-87.64101,41.69693
170314911005010,35,-87.64127,41.70579
170316117003010,39,-87.67292,41.79852
170316118001018,69,-87.66675,41.79516
170316115002031,0,-87.67919,41.80211
170316301001004,77,-87.68239,41.80182
170316305001007,99,-87.68635,41.79998
170316810003005,43,-87.65166,41.77511
170316810003011,55,-87.64857,41.77355
170316708002028,28,-87.6603,41.78044
170314907002017,0,-87.62534,41.70744
170314908003018,0,-87.61457,41.71324
170314905002019,49,-87.61859,41.71727
170318340002010,43,-87.62729,41.72626
170314911003022,21,-87.63576,41.69267
170315302004053,24,-87.63818,41.68134
170316119001013,25,-87.6602,41.80024
170312924002026,0,-87.72169,41.85232
170312924002023,0,-87.72414,41.8519
170318417001012,27,-87.70665,41.85319
170318413002028,170,-87.68219,41.84913
170318413002011,82,-87.68284,41.84981
170318413002004,13,-87.68532,41.85067
170318432001019,22,-87.67383,41.84984
170318432001011,98,-87.67676,41.85014
170318432002034,0,-87.65991,41.84974
170315907002000,0,-87.65836,41.8291
170315906002003,127,-87.67245,41.82768
170317306002012,74,-87.64993,41.71139
170317306002001,45,-87.64879,41.71318
170317502001003,20,-87.66381,41.69903
170315804001002,0,-87.7071,41.81908
170315704001006,89,-87.71956,41.80701
170313017022006,154,-87.72408,41.83781
170313018012029,96,-87.7356,41.8379
170313018012022,46,-87.73478,41.84064
170318408002009,159,-87.70855,41.83823
170315802002025,6,-87.69493,41.82391
170315805022005,158,-87.69771,41.81276
170316810004007,106,-87.64759,41.7786
170316912001013,6,-87.63266,41.756
170316701002015,16,-87.65776,41.78828
170313005002007,118,-87.72431,41.847
170315906003007,103,-87.67177,41.82426
170318426002022,0,-87.66309,41.81942
170318426002023,0,-87.66313,41.81772
170317111001003,66,-87.65564,41.74227
170317111001012,4,-87.65371,41.73866
170317114002009,2,-87.6515,41.73505
170317114002029,56,-87.65052,41.73329
170317501004001,28,-87.6535,41.69791
170317501004003,52,-87.65347,41.697
170317501004014,66,-87.65344,41.69609
170316705001031,0,-87.67479,41.78803
170318351001025,0,-87.68325,41.79076
170317108006002,59,-87.65153,41.74779
170316811003006,55,-87.6502,41.76603
170318349002032,78,-87.65879,41.76954
170316712001006,83,-87.6657,41.77672
170316309001000,10,-87.70409,41.79271
170316309001007,103,-87.70566,41.79235
170318351003007,71,-87.68844,41.78763
170313009001005,239,-87.70114,41.84729
170313008002001,193,-87.70603,41.84722
170318413004012,0,-87.68176,41.84402
170315807001012,38,-87.68763,41.81223
170314910004022,45,-87.62423,41.69965
170314909022055,55,-87.62182,41.69895
170315001001023,30,-87.59563,41.7196
170314701001035,35,-87.59515,41.72472
170314701001003,59,-87.59827,41.72854
170315001004006,0,-87.5888,41.71471
170314909012001,15,-87.61934,41.69877
170314909013006,43,-87.6175,41.69882
170314409003009,0,-87.61316,41.73059
170314403003018,33,-87.61857,41.73667
170314913004004,51,-87.62909,41.69138
170316308001001,54,-87.69558,41.79341
170316201001020,56,-87.71997,41.79948
170316201002016,75,-87.71926,41.79603
170316201002007,57,-87.71929,41.79785
170318305003033,0,-87.71945,41.82609
170315804004007,117,-87.711,41.81268
170315805013011,103,-87.70033,41.81748
170314804002021,0,-87.56679,41.72669
170314402013001,154,-87.60602,41.7467
170318343003004,38,-87.58722,41.7435
170314503004020,0,-87.58543,41.73737
170314401011004,124,-87.60001,41.75043
170316915002019,0,-87.59706,41.75446
170314401024002,40,-87.60261,41.74513
170316108001018,0,-87.63637,41.81219
170314005002005,223,-87.62271,41.78832
170318425001000,0,-87.61578,41.78004
170314207005008,68,-87.61465,41.77753
170316914003006,46,-87.61222,41.75208
170316914004014,47,-87.6123,41.75572
170314402014006,193,-87.61335,41.74841
170318430001033,11,-87.71707,41.8665
170318430001008,0,-87.71754,41.86837
170312705001037,0,-87.71997,41.87034
170318430001005,0,-87.71991,41.86942
170318418002008,68,-87.59361,41.76897
170316914001006,71,-87.6081,41.75741
170316914001010,52,-87.60746,41.7558
170312606001004,78,-87.73175,41.87946
170312519001001,0,-87.75971,41.88709
170312518002016,72,-87.7549,41.88367
170318374002023,0,-87.69245,41.87247
170318429004028,0,-87.675,41.86541
170318382002055,0,-87.68205,41.86788
170318382002054,0,-87.68274,41.86777
170318331002000,184,-87.65017,41.87853
170318329002016,73,-87.66146,41.87258
170313404001031,59,-87.63259,41.83915
170313504001002,0,-87.62861,41.84469
170318392002009,0,-87.62644,41.84265
170318410001070,120,-87.62809,41.84632
170318438002019,14,-87.63905,41.79807
170318346001027,32,-87.6389,41.78763
170318346003005,7,-87.63211,41.7868
170318425001006,0,-87.62635,41.78186
170316904001011,4,-87.61627,41.77094
170318430002033,0,-87.7264,41.86638
170318430002018,0,-87.72645,41.86774
170318314002036,0,-87.76622,41.8707
170318314002038,135,-87.7739,41.8682
170312521022007,88,-87.75651,41.87551
170312521024010,196,-87.7597,41.87864
170312520002002,158,-87.76703,41.88344
170318429004050,19,-87.68565,41.86436
170318429004040,0,-87.68985,41.8652
170318411003011,34,-87.63754,41.8512
170318411001011,0,-87.63724,41.85325
170318411003001,0,-87.63503,41.8526
170318411003000,10,-87.63609,41.85257
170318411001010,0,-87.63507,41.85686
170312828001014,105,-87.68584,41.87018
170312838002000,604,-87.65386,41.86404
170318390002000,558,-87.63122,41.8699
170318419002026,0,-87.6415,41.86859
170312838001000,0,-87.65144,41.86592
170318411003036,0,-87.63167,41.84696
170318401002005,0,-87.63706,41.84235
170313405001038,0,-87.63625,41.83296
170318400001012,36,-87.63741,41.83703
170318388002000,0,-87.54864,41.6908
170315101002004,0,-87.54344,41.71766
170314805002068,0,-87.55109,41.72653
170312912001012,66,-87.71127,41.85993
170318431001013,92,-87.70467,41.86377
170318415001022,0,-87.70681,41.86276
170313103001033,55,-87.64903,41.85461
170318411003006,0,-87.64272,41.84903
170318402001030,0,-87.6443,41.84719
170318402001005,0,-87.64264,41.84762
170313102001009,54,-87.64336,41.85782
170313102002005,7,-87.64641,41.85874
170313103001007,46,-87.64782,41.85728
170316006001011,22,-87.65326,41.8407
170318411003025,0,-87.6376,41.84863
170318419002098,0,-87.63658,41.85909
170318419002059,99,-87.6483,41.86189
170316004002009,96,-87.64175,41.83902
170313403001002,0,-87.63728,41.84616
170318401001007,128,-87.63913,41.84474
170313403001003,0,-87.63762,41.84576
170318399005001,102,-87.64079,41.82467
170318426001055,23,-87.64145,41.81647
170318388002033,49,-87.56058,41.70728
170314805002011,0,-87.55364,41.72528
170314503002018,10,-87.57797,41.74283
170314503001010,0,-87.58223,41.74728
170314604004005,52,-87.56454,41.73994
170314604003012,0,-87.56548,41.74175
170314605003008,44,-87.56823,41.74333
170314105001001,88,-87.60245,41.80024
170313904001004,203,-87.60317,41.80492
170318363002004,99,-87.60018,41.8016
170314305003004,6,-87.58559,41.76515
170312604001036,21,-87.73649,41.88352
170312713001011,0,-87.70895,41.87744
170318399002040,0,-87.65006,41.82604
170318397002010,0,-87.64738,41.83356
170316009001004,120,-87.64762,41.83563
170318397002016,5,-87.6452,41.83101
170318426002033,0,-87.6494,41.81429
170318426002010,0,-87.64702,41.81738
170315103004042,41,-87.56906,41.71074
170314801002020,37,-87.58024,41.73585
170318342004006,2,-87.59414,41.75821
170318355002004,0,-87.63056,41.81465
170318355002022,0,-87.63098,41.81415
170318357001005,0,-87.62859,41.81064
170314004001001,0,-87.62,41.79456
170314003001000,0,-87.60688,41.79692
170314207002003,33,-87.60798,41.77583
170318344002010,56,-87.59577,41.77781
170318418001003,37,-87.59788,41.76141
170318418002022,59,-87.5951,41.76373
170318418002011,0,-87.59303,41.76689
170314303003002,135,-87.59156,41.77109
170318344002000,0,-87.59227,41.77962
170312705001013,21,-87.71664,41.87471
170312518002014,49,-87.75366,41.88368
170312712001043,39,-87.70421,41.87758
170312603001019,51,-87.73465,41.88366
170312515004001,7,-87.76166,41.89226
170312516003009,103,-87.7539,41.89032
170312516002009,61,-87.74929,41.88932
170312515003000,155,-87.75998,41.89312
170318370001006,90,-87.69728,41.87767
170318370001002,115,-87.69992,41.87899
170318381003016,0,-87.67278,41.87458
170318382002016,0,-87.6699,41.8704
170318382002049,0,-87.66952,41.86738
170318410001047,0,-87.6276,41.84834
170313301003006,339,-87.6218,41.86248
170318391001096,0,-87.63301,41.87906
170312819001002,0,-87.64033,41.87867
170315103002026,61,-87.57281,41.72017
170315103002029,49,-87.57493,41.71795
170314802002010,53,-87.59143,41.73411
170315103001003,0,-87.56739,41.72297
170314401022005,0,-87.60459,41.73937
170314402022010,126,-87.60709,41.73907
170318343005013,79,-87.59193,41.74204
170314403002018,44,-87.61591,41.74287
170314403002014,33,-87.61677,41.74469
170314402023003,51,-87.61262,41.7411
170318438001008,71,-87.64161,41.80825
170318346004012,0,-87.63639,41.78904
170314804002016,39,-87.56713,41.72782
170314801002026,32,-87.5766,41.7359
170314401012006,30,-87.60478,41.74672
170316915002028,49,-87.59828,41.75409
170314402012009,102,-87.61213,41.74843
170318426003004,93,-87.64172,41.81351
170316108001009,43,-87.64022,41.81466
170318355002039,13,-87.63546,41.81314
170318355002010,0,-87.63541,41.81577
170314207005007,33,-87.61404,41.77754
170314212002005,85,-87.60904,41.77036
170318418002040,2,-87.60447,41.76284
170316909004010,46,-87.61005,41.76306
170316914003003,42,-87.61105,41.75392
170318430001025,45,-87.7139,41.86703
170318430001009,0,-87.71302,41.86843
170312827002032,0,-87.68937,41.87158
170318373002002,81,-87.70955,41.87297
170318382002035,0,-87.67719,41.86681
170318429004079,0,-87.66664,41.86371
170313302002034,220,-87.62986,41.8572
170318411004000,0,-87.62986,41.85291
170313301001006,0,-87.62693,41.8649
170318391002039,0,-87.63439,41.87559
170318419001057,0,-87.64311,41.87317
170318419001051,0,-87.64404,41.87462
170318419001017,0,-87.64613,41.87509
170318333001024,144,-87.65196,41.87047
170313404001015,105,-87.63332,41.84333
170313404001000,0,-87.63047,41.84233
170315202003036,86,-87.53859,41.71289
170314610001017,269,-87.55402,41.72915
