,ID.org,city,name,state,year
1586,DI5285,Bronx,UNITY DANCERS,NA,NA
1587,RR2296,Brooklyn,COOL CULTURE,NA,NA
1588,RR8571,Bronx,PROMESA RESIDENTIAL HEALTH CARE FACDBA CASA PROMESA,NY,2006
1589,N390,New York,JOINT APPRENTICEJOURNEYM,NY,2000
1590,A1054,New York,FEDERATION OF PROTESTANT WELFARE AGENCIES,NA,NA
1591,A2399,New York,PHASE PIGGY BACK,NA,NA
1592,DI623,New York,NY PARENTS OF LESBIANS AND GAY MEN DBA PFLAG NY,NA,NA
1593,A1966,New York,NATIONAL CHORAL COUNCIL,NA,NA
1594,RR4432,Flushing,QUEENS CIVIC CONGRESS FOUNDATION,NA,NA
1595,A681,Bronx,COLLEGE OF MOUNT ST VINCENT,NA,NA
1596,RR9300,Forest Hills,NEIGHBORHOOD MUSIC AND ARTS,NY,2010
1597,DI2414,Corona,ANTIOCH BIBLE INSTITUTE,NA,NA
1598,DI2814,Jamaica,GRACE BAPTIST CHURCH,NA,NA
1599,C4211,Arverne,ST JOHNS BAPTIST CHURCH,NA,NA
1600,Y200,LIC,OSBORNE ASSOCIATION,NA,NA
1601,N318,Brooklyn,BLESSED SACRAMENT CHURCH,NA,NA
1602,DI2199,Flushing,KUPFERBERG CENTER PERFORMANCES,NA,NA
1603,RR4548,Brooklyn,COMMUNITY PARTNERSHIP CHARTER SCHOOL,NA,NA
1604,DI3955,NA,ADAPP ARCHIOCESE OF NYDEPT OF EDUCATIONDRUG ABUSE PREVENTION PROG,NA,NA
1605,Y278.9,Brooklyn,YMCA OF GREATER NY GREENPOINT Y,NA,NA
1606,DI314,New York,PUBLIC SCHOOL 158M BAYARD TAYLOR SCHOOL,NA,NA
1607,DI517,Forest Hills,RUN TO DAYLIGHT EDUCATION PROGRAM,NA,NA
1608,E109,Bronx,SPORTS FOUNDATION,NA,NA
1609,DI601,New York,CHILDRENS AID SOCIETYRHINELANDER CHILDRENS CENTER,NA,NA
1610,Y278.7,New York,YMCA GREATER NEW YORKNORTH BROOKLYN YMCA,NY,2001
1611,DI3138,New York,HARLEM RIVER HOUSES RESIDENT ASSOCIATION,NA,NA
1612,DI1511,Flushing,CENTERSTAGE QUEENS CENTER FOR PERFORMING ARTS,NA,NA
1613,N251,Bronx,BRONX COMMUNITY BOARD 5,NA,NA
1614,DI892,New York,LEHMAN HOUSES TENANT ASSOCIATION,NA,NA
1615,RR2437,Brooklyn,NY AGENCY FOR COMMUNITY AFFAIRS NYACA,NA,NA
1616,DI990,Brooklyn,BOOKS BEFORE BALL,NA,NA
1617,RR7414,Bronx,RIVERDALE TEMPLE,NY,2010
1618,DI3862,Brooklyn,CHAY PA LOU COMMUNITY CENTER,NA,NA
1619,DI3865,Corona,NEW YORKS FINEST BASKETBALL ACADEMY,NA,NA
1620,RR8994,New York,ANGELICA PATIENT ASSISTANCE PROGRAM,NY,2010
1621,RR7054,New York,CAMP VACAMAS,NY,2006
1622,A685,College Point,COLLEGE POINT SECURITY PATROL,NY,2001
1623,A397,NA,BRONX LEBANON HOSPITAL,NA,NA
1624,DI5253,NA,JOHN HUNTER MEMORIAL CAMP FUND,NA,NA
1625,DI4211,NA,DAVIDSON SR CENTER,NA,NA
1626,RR8987,Far Rockaway,ACTION CENTER FOR EDUCATION,NY,2008
1627,DI1987,New York,GOTHAM CENTER FOR NY HISTORY,NA,NA
1628,A3149,New York,REVEREND LINNETTE C WILLIAMSON MEMORIAL ASSOCIATION,NY,1998
1629,A3009,New York,TECTONIC THEATER PROJECT,NY,2001
1630,A1866,Long Island City,MOST PRECIOUS BLOOD RC CHURCH,NA,NA
1631,RR7972,Brooklyn,EAST MIDWOOD JEWISH CENTER,NY,2010
1632,DI3259,Brooklyn,REAL ECONOMICS FOR BUILDING UNITY AND INNOVATIVE LOCAL DEVELOPMENT REBUILD,NA,NA
1633,A791,New York,COUNCIL MANAGEMENT,NA,NA
1634,A2304,Staten Island,OLYMPIA ACTIVITIES CENTER,NA,NA
1635,DI3216,Staten Island,WOODBROOKE ESTATES HOMEOWNERS ASSOCIATION,NA,NA
1636,RR7681,Brooklyn,BEQUIA UNITED PROGRESSIVE ORGANIZATION,NY,2004
1637,N181,Astoria,ROMAN CATHOLIC CHURCH OF PRECIOUS BLOOD,NY,2000
1638,A1617,New York,LA CASA DE LA HERENCIA CULTURAL PUERTORRIQUENA,NA,NA
1639,DI4165,NA,SR CITZ REFERRAL SERVICE,NA,NA
1640,C621,Brooklyn,PRATT AREA COMMUNITY COUNCIL,NA,NA
1641,DI1784,Bronx,COUNCIL BELMONT ORGANIZATION,NA,NA
1642,DI2885,St. Albans,GRACE UNITED METHODIST CHURCH,NA,NA
1643,RR9359,New York,PRACTISING LAW INSTITUTE,NY,2008
1644,DI4748,NA,ROSE F KENNEDY CENTERCHILDRENS EVALUATION AND REHAB,NA,NA
1645,DI3993,NA,SEAPERSON PROGRAM S ST SEAPORT MUSEUM,NA,NA
1646,RR7946,New York,DOMINICAN MEDICAL ASSOCIATION,NY,2002
1647,Y251,New York,METROPOLITAN OPERA ASSOCIATION,NY,2010
1648,DI2347,Brooklyn,GRACE AGARD HAREWOOD SENIOR CENTER,NA,NA
1649,A1008,Saint Albans,EMPOWERMENT INSTITUTE FOR MENTALLY RETARDED GREATER NY,NY,1999
1650,DI2169,Staten Island,MTA STATEN ISLAND RAILROAD,NA,NA
1651,174,New York,VILLAGE TEMPLE SOUP KITCHEN,NA,NA
1652,A1,Ridgewood,102ND PRECINCT COMMUNITY COUNCIL,NY,1998
1653,DI1551,New York,MIDDLE SCHOOL 114 EAST SIDE MIDDLE SCHOOL,NA,NA
1654,RR8379,Brooklyn,MUSEUM OF CONTEMOPORARY AFRICA N DIASPORIAN ARTS,NY,2007
1655,DI3263,Brooklyn,YMCA VIRTUAL Y,NA,NA
1656,A922,New York,DRAWING CENTER,NY,2010
1657,DI2250,Flushing,IPHHE SAFE STS,NA,NA
1658,DI2553,Brooklyn,FRIENDS OF CRISPUS ATTUCKS,NA,NA
1659,A1378,Brooklyn,HOMELESS AND NEEDY VOLUNTEER PRGM,NY,1998
1660,DI2005,Brooklyn,CROWN HEIGHTS SAFE STS,NA,NA
1661,DI1460,Staten Island,CATHOLIC CHARITIES COMMUNITY SERVICES SENIOR GUILD LUNCHEON PROGRAM,NA,NA
1662,RR8378,New York,MUSEUM OF BIBLICAL ART,NY,2008
1663,RR7080,New York,CHINESE AMERICAN CULTURE AND ARTS ASSOCIATION,NA,NA
1664,RR8887,NA,UNIVERSITY CENTER FOR WORKER EDUCATION,NA,NA
1665,10,New York,GRATER BLOU SKIRT AND UNDERGART ASSOCIATION FOR CHINATOWN TRADE COUN,NY,2009
1666,DI1568,Bronx,AGING IN AM SAFE STS,NA,NA
1667,DI4955,NA,JHS 08QUEENS,NA,NA
1668,A2847,New York,SOUND DIRECTIONS,NY,1999
1669,DI4424,NA,GREATER NY CLEANING PROGRAM,NA,NA
1670,DI1306,NA,FORDAHMTREMONT COMMUNITY MENTAL HEALTH CENTER,NA,NA
1671,A2703,New York,ROUNDABOUT THEATER,NA,NA
1672,DI2805,Brooklyn,FRIENDS OF NEW UTRECHT LIBRARY,NA,NA
1673,DI3746,New York,MINERVA MIRABAL,NA,NA
1674,DI3211,Brooklyn,MOSAD HARIM LEVIN,NA,NA
1675,C4138,Brooklyn,MACHZIK BRACHA LEARNING CENTER,NY,2007
1676,DI854,New York,MARCUS GARVEY PARK ALLIANCE,NA,NA
1677,DI823,Brooklyn,HARAMA SENIOR CENTER,NA,NA
1678,RR9010,NA,BELL ACADEMY,NA,NA
1679,DI4608,NA,HOUSE OF JACOB SENIOR CENTER,NA,NA
1680,DI2620,Rockaway Park,BELLE HARBOR JEWISH CENTER,NA,NA
1681,RR9482,New York,WORKSHOP IN BUSINESS,NY,2006
1682,A578,New York,CHELSEA WATERSIDE PARK ASSOCIATION,NY,1996
1683,DI2536,Jamaica,MAHOGANY SISTERS NETWORK QUEENS CHAPTER,NA,NA
1684,Y122,New York,HARLEM INTERFAITH,NY,1999
1685,DI4533,NA,FORT WASHINGTON ARMORY,NA,NA
1686,DI1967,New York,NATIONAL CARTOON MUSEUM,NA,NA
1687,DI1120,Brooklyn,BROOKLYN CONGREGATIONS UNITED,NA,NA
1688,N330,Brooklyn,YESHIVA MACHZIKEI HADAS,NY,2001
1689,A1506,Bronx,ITALIAN AMERICAN ALLIANCE,NY,2005
1690,DI5360,Rockaway Park,JEWISH WAR VETERANS OF UNITED STATES OF AMERICA POST 258 LT BERNARD H WEINER,NA,NA
1691,RR8579,Brooklyn,PTA OF PUBLIC SCHOOL 32K,NA,NA
1692,RR8576,Brooklyn,PS 204 VINCE LOMBARDI DRAMA PTA PRESIDENT PS 204,NY,2002
1693,Y312,East Elmhurst,EAST ELMHURST DAY CARE CENTER,NA,NA
1694,DI1467,Staten Island,SUSAN WAGNER HIGH SCHOOL PARENTS ASSOCIATION,NA,NA
1695,DI2561,Brooklyn,NYPD EXPLORER PROGRAMTRANSIT DISTRICT 34,NA,NA
1696,DI1205,New York,MS 131,NA,NA
1697,DI4508,NA,MWBE LEADERSHIP ASSOCIATIONS,NA,NA
1698,DI2966,New York,MIDDLE SCHOOL 267M WAGNER MIDDLE SCHOOL,NA,NA
1699,DI4731,NA,ROMANIAN INFO AND REFERRAL CENTER,NA,NA
1700,A1595,Brooklyn,KINGS BAY YOUTH ORGANIZATION,NA,NA
1701,DI3665,New York,STUY LITTLE LEAGUE,NA,NA
1702,DI1037,Astoria,STEINWAY SENIOR CENTER,NA,NA
1703,A2086,New York,NY EYE AND EAR INFIRMARY,NA,NA
1704,RR8540,Bronx,PARKVIEW HFA DBA PARKVIEW HOME FOR ADULTS,NY,2007
1705,C33,Brooklyn,AMERICANITALIAN COALITION OF ORGANIZATIONS AMICO,NA,NA
1706,A2658,Bronx,RIVERDALE NEIGHBORHOOD HOUSE,NA,NA
1707,A2260,Saint Albans,NYS FOSTER PARENT ASSOCIATION ADOPTIVE PARENT,NY,1998
1708,DI221,Staten Island,PUBLIC SCHOOL 56,NA,NA
1709,RR4906,Bronx,FORDHAM TREMONT COMMUNITY MENTAL HEALTH CENTER OF ST BARNABAS HOSPITAL,NY,2009
1710,RR5391,New York,CHILD ABUSE PREVENTION PROGRAM,NA,NA
1711,A2675,New York,ROCKEFELLER UNIVERSITY OFFICE OF SPONSORED PROGRAMS,NY,2009
1712,RR7515,New York,VITAL THEATER,NA,NA
1713,A2545,Woodhaven,QUEENS INTERFAITH HUNGER NETWORK,NY,1999
1714,N394,Brooklyn,LATINOS FOR A BETTER BROOKLYN,NY,2002
1715,DI4960,NA,LONG ISLAND CITY HIGH SCHOOL SCHOOLBASED HEALTH CLINIC,NA,NA
1716,DI515,Woodside,RUDY HEPATITIS C SUPPORT GROUP,NA,NA
1717,DI3420,Brooklyn,LA NUEVA CRADE BASEBALL SOFTBALL LEAGUE,NA,NA
1718,RR3227,Woodside,ST SEBASTIANS SENIOR CLUB,NA,NA
1719,A1475,New York,INTERCOUNCIL COMMUNITY FELLOWSHIP,NY,1996
1720,RR3312,Staten Island,NOBLE MARITIME COLLECTION,NA,NA
1721,A3407,Staten Island,WEST SHORE LITTLE LEAGUE,NA,NA
1722,A2919,Brooklyn,ST MARYS ROMAN CATHOLIC CHURCH,NA,NA
1723,RR9159,Bronx,FORDHAM RENAISSANCE MANAGEMENT,NY,2006
1724,RR8950,New York,YONKERS SOCIETY FOR PREVEN TION OF CRUELTY TO CHILDREN,NY,2003
1725,RR2434,Brooklyn,NORTH BROOKLYN COMMUNITY COUNCIL,NA,NA
1726,A2333,Astoria,OUR LADY OF MOUNT CARMEL QUEENS CYO,NA,NA
1727,A1160,Brooklyn,FRIENDS OF LINDSAY PARK ANTICRIME,NY,2000
1728,DI3482,New York,CHILDRENS THEATER,NA,NA
1729,DI3997,NA,JHS 050 JOHN D WELLS,NA,NA
1730,DI4242,NA,BENJAMIN BEECHWOOD LLC,NA,NA
1731,RR2934,New York,BOY SCOUTS OF AMERICA GREATER NY COUNCIL,NA,NA
1732,RR7993,New York,EMPIRE STATE COLLEGE HARRY VANARSDALE SCHLAB STUD,NY,2009
1733,RR2697,New York,HARLEM RBI,NA,NA
1734,DI862,Brooklyn,PUBLIC SCHOOL 128K,NA,NA
1735,RR8857,New York,TUESDAYS CHILDREN,NY,2007
1736,DI2515,Cambria Heights,CAMBRIA HEIGHTS SPORTS ASSOCIATION,NA,NA
1737,DI5004,NA,NBDC EMPLOYMENT PROGRAM,NA,NA
1738,Y323,Springfield Gardens,GETHSEMANE SOUL SAVING,NY,1989
1739,RR7159,New York,FILM FORUM MOVING IMAGE,NA,NA
1740,C852,Brooklyn,YOUTH DARES,NA,NA
1741,DI300,Queens Village,SNAPSERVICES NOW FOR ADULT PERSONS,NA,NA
1742,DI4526,NA,NATIONAL FOUNDATION FOR TEACHING ENTREPRENUERSHIP NFTE,NA,NA
1743,DI850,New York,CARVER HOUSES TENANT ASSOCIATION,NA,NA
1744,3,Rego Park,FED EMPLY AND GUIDANCE SERV,NY,2007
1745,A1221,Jamaica,GODIAN FELLOWSHIP,NA,NA
1746,A411,Bronx,BRONX SHEPHERDS RESTORATION,NY,2009
1747,DI4303,NA,JHS 052 INWOOD,NA,NA
1748,DI533,Brooklyn,GOOD SHEPHERD HELPING HAND,NA,NA
1749,RR3435,Corona,LIBRARY ACTION COMMITTEE OF CORONAEAST ELMHURST,NA,NA
1750,RR2319,Brooklyn,FAHARI ACADEMY CHARTER SCHOOL,NY,2009
1751,A2507,New York,PUERTO RICAN CULTURAL HERITAGE LIBRARY,NY,1997
1752,A1900,Bayside,NY VIRTUOSI CHAMBER SYMPHONY,NY,1999
1753,RR9020,Staten Island,BRIGHTON HEIGHTS REFORMED CHURCH,NA,NA
1754,A293,Brooklyn,BAY RIDGE FESTIVAL OF ARTS,NA,NA
1755,A2223,New York,NY LESBIAN AND GAY EXPERIMENTAL FILM FESTIVAL,NY,2009
1756,RR8361,New York,MORIAH INSTITUTE,NY,2008
1757,RR7456,Brooklyn,SS JOACHIM AND ANNE RESIDENCE,NA,NA
1758,Y117,New York,GUSTAVUS ADOLPHUS LUTHERAN CHURCH,NA,NA
1759,RR3927,Bronx,LEHMAN COLLEGE DEPARTMENT OF JOURNALISM COMMUNICATIONS AND THEATER,NA,NA
1760,DI5347,Brooklyn,MANHATTAN BEACH NEIGHBORHOOD ASSOCATION,NA,NA
1761,DI4178,NA,CUNY LITERACY PROGRAMS,NA,NA
1762,DI4185,NA,ATONEMENT LATINO MINISTRIES,NA,NA
1763,RR8053,New York,FRESH ART,NY,2009
1764,RR7411,Bronx,RESOURCE CENTER FOR COMMUNITY DEVELOPMENT,NA,NA
1765,DI3698,Brooklyn,BEIS RUCHEL DSATMAR DBA CENTRAL UTA,NA,NA
1766,C108,Brooklyn,BROOKLYN ACADEMY OF MUSIC,NA,NA
1767,RR8892,Brooklyn,URBAN ART PROJECTS,NY,2008
1768,RR9057,Brooklyn,CHANGER,NA,NA
1769,DI3370,Brooklyn,PUBLIC SCHOOL 11K PURVIS J BEHAN SCHOOL,NA,NA
1770,RR8395,New York,NATIONAL SOCIETY OF COLONIAL DAMES IN STATE OF NY,NY,2002
1771,DI1485,Brooklyn,BOROUGH PARK SHOMRIM,NA,NA
1772,A1603,Flushing,KOREAN AMERICAN ASSOCIATION FOR REHAB OF DISABLED,NY,2009
1773,RR2498,Jamaica,ST ALBANS CONGREGATIONAL,NY,2010
1774,A405,Bronx,BRONX PERINATAL CONSORTIUM,NY,2000
1775,RR8095,New York,GOOD SHEPHERD CHURCH,NA,NA
1776,N107,Brooklyn,LENA CYMBROWITZ FOUNDATION,NY,1999
1777,DI2205,Bronx,ST LUKES SENIOR CENTER,NA,NA
1778,DI1626,Jamaica,ROCHDALE SENIOR CENTER,NA,NA
1779,RR7636,New York,ARTICE PRODUCTION,NY,2003
1780,RR8515,Jamaica,OCTAGON NEIGHBORHOOD ASSOCIATION,NY,2009
1781,Y46,New York,CARNEGIE HALL,NA,NA
1782,A780,Springfield Gardens,CORNUCOPIA SOCIETY,NA,NA
1783,A1851,Bronx,MONTEFIORE HOSPITAL,NA,NA
1784,RR8032,New York,FJC A FOUNDATION OF DONOR AD VISED FUNDS,NY,2005
1785,N102,New York,LOIS AND SAMUEL SILBERMAN FUND BANKER TRUST,NY,1983
1786,DI2998,New York,NY BREAST FEEDING ALLIANCE,NA,NA
1787,DI4032,NA,AMCTHYST WOMENS PROJECT,NA,NA
1788,DI256,Brooklyn,PUBLIC SCHOOL 163K,NA,NA
1789,DI460,New York,IMAGENATION FILM FESTIVAL,NA,NA
1790,RR8282,New York,LIFE MATTERS,NA,NA
1791,RR2968,New York,NY ACADEMY,NY,2009
1792,DI3712,Bronx,MARY MITCHELL,NA,NA
1793,DI5091,NA,JHS 190 RUSSELL SAGE,NA,NA
1794,A835,New York,CENTER FOR NEW AMERICAN MEDIA,NY,2001
1795,N196,Middle Village,SHOWS FROM HEART,NA,NA
1796,DI121,New York,INSTITUTE FOR STUDENT ACHIEVEMENT,NA,NA
1797,RR2622,Bayside,CHABAD OF NORTHEAST QUEENS,NA,NA
1798,RR8752,Bronx,ST BARNABAS NURSING HOME,NY,2008
1799,A582,New York,CHILD ABUSE PREVENTION PROGRAM,NA,NA
1800,A3129,New York,NY URBAN LEAGUE,NA,NA
1801,DI4452,NA,PS 295K AUDITORIUM,NA,NA
1802,A1637,New York,LATINO COMMISSION ON AIDS,NA,NA
1803,A928,New York,DYCKMAN YOUTH ENTERPRISES,NA,NA
1804,A1348,Astoria,HELLENIC ORTHODOX COMMUNITY OF ASTORIA,NA,NA
1805,DI3807,Rockaway Beach,HAMMELS SENIOR CENTER,NA,NA
1806,Y394,Rosedale,ROSEDALE SENIOR CENTER,NA,NA
1807,RR8112,New York,GROLIER CLUB OF NY,NY,2006
1808,RR8767,Bronx,ST JAMES PARK DAY CARE AND SCHOOL,NY,2002
1809,A2570,Middle Village,RABBI ISRAEL MEYER HACOHEN RABBINICAL SEMINARY OF AMERICA,NA,NA
1810,RR8377,Brooklyn,MULLINGS MINISTRIES CHARITABLE,NY,2003
1811,E127,Brooklyn,ST EPHREMS ROMAN CATHOLIC CHURCH,NY,2009
1812,RR2614,Brooklyn,CARITAS HEALTH CARE,NY,2008
1813,A327,Brooklyn,BENSONHURST VOLUNTEER AMBULANCE CORPS,NA,NA
1814,RR4133,Jamaica,KIDS CIRCLE DAYCARE,NY,2010
1815,DI108,Brooklyn,LEV BAIS YAAKOV,NA,NA
1816,A2809,Brooklyn,SHOW ME WHAT YOU GOT SUMMER BASKETBALL LEAGUE,NY,2000
1817,DI4840,NA,JHS 080 MOSHOLU PARKWAY,NA,NA
1818,DI1188,Long Island City,ST RAFAELS SPORTS ASSOCIATION,NA,NA
1819,RR7045,Brooklyn,BROOKLYN PITBULLS YOUTH FOOTBALL,NA,NA
1820,RR8821,Bronx,THROGGS NECK RESIDENT COUNCIL,NA,NA
1821,RR3773,BK,BRIC ARTS MEDIA BKYLN,NA,NA
1822,Y195,New York,NORTHERN END YOUTH,NY,1999
1823,RR8630,Queens Village,RIGHT STEP TRAINING CENTER,NY,2009
1824,DI2359,Bronx,PALNEW SOUTH BRONX CENTER,NA,NA
1825,C4084,Brooklyn,FAMILY HOME CARE SERVICES,NY,2005
1826,DI1562,Rosedale,FEDERATION OF AFRICAN CARIBBEAN AND AMERICAN ORGANIZATION,NA,NA
1827,A1223,New York,GOLDMAN MEMORIAL BAND,NY,2001
1828,RR3742,Jamaica,RUSSIAN ETHNIC BILINGUAL EDUCATION CULTURAL ASSOCIATION REBECA,NA,NA
1829,RR9174,Staten Island,GOLF CENTER OF SI,NY,2007
1830,DI4004,NA,NEW MILLENNIUM BUSINESS ACADEMY MIDDLE SCHOOL,NA,NA
1831,DI99,Staten Island,PUBLIC SCHOOL 8,NA,NA
1832,DI2356,Brooklyn,YMCA GREENPOINT,NA,NA
1833,DI4026,NA,EBBETS FIELD MIDDLE SCHOOL,NA,NA
1834,DI3480,Brooklyn,LION OF JUDAH FOUNDATION,NA,NA
1835,A1292,New York,HANSBAROUGH CONSERVANCY,NY,2000
1836,A385,Bronx,BRONX COLUMBUS DAY PARADE,NY,2001
1837,DI3856,Rego Park,TRADITIONAL SCHOOL OF BAKHARIAN AND SAMARKAND MUSIC,NA,NA
1838,DI1980,Astoria,MUSEUM OF MOVING IMAGE,NA,NA
1839,DI3346,Brooklyn,FRIENDS OF PACIFIC LIBRARY,NA,NA
1840,RR9475,New York,WEST FARMS NEIGHBORHOOD,NY,2005
1841,A1437,New York,INCUBE,NY,1999
1842,DI5256,Laurelton,METROPOLITAN EAGLE TRACK TEAM,NA,NA
1843,Y389,Far Rockaway,ROCKAWAY CHILD CARE,NY,2001
1844,A1977,Brooklyn,NATIONAL FEDERATION OF BLIND OF NY STATE,NY,2010
1845,202,New York,FRIENDS OF PS166 DBA PUBLIC SCHOOL 166 PA,NY,2009
1846,DI4660,NA,INSTITUTE CENTER FOR DISABLED,NA,NA
1847,DI3765,New York,GO PROJECT,NA,NA
1848,DI4180,NA,CUNY PREP,NA,NA
1849,DI4216,NA,DEEPER LIFE CHARITIES FOOD PROGRAM,NA,NA
1850,Y202,New York,PENN SOUTH SOCIAL SERVICES,NA,NA
1851,DI1350,NA,JASA BROOKLYN CD 715,NA,NA
1852,N391,Brooklyn,LABOR AND INDUSTRY FOR,NY,2007
1853,RR2596,New York,BOYS AND GIRLS HARBOR CONSERVATORY FOR PERFORMING ARTS RAICES,NA,NA
1854,Y475,Whitestone,TRANSITIONAL SERVICES,NA,NA
1855,RR7609,Brooklyn,AMERICAN BROTHERHOOD OF RUSSIAN DISABLED,NA,NA
1856,DI3513,Brooklyn,MLK SCHOLARSHIP,NA,NA
1857,Y189,New York,NY SHAKESPEARE FESTIVAL,NA,NA
1858,DI2120,New York,HIGH TIDE DANCE RISA JAROSLOW AND DANCERS,NA,NA
1859,A3232,Brooklyn,TRICOMMUNITY VOLUNTEER AMBULANCE CORPS,NY,2000
1860,N157,Ridgewood,PETER CARDELLA SENIOR CENTER,NA,NA
1861,RR9211,Far Rockaway,INFINITY EARLY LEARNING CENTER,NY,2007
1862,RR2572,Saint Albans,ARIANNA PROSTATE CANCER COMMUNITY OUTREACH,NY,2007
1863,DI4467,NA,COALITION OF INFORMED INDIVIDUALS,NA,NA
1864,Y151,New York,JAMES L VARICK COMMUNITY CENTER,NY,2011
1865,DI2948,New York,ABRAHAM LINCOLN NEIGHBORHOOD DEVELOPMENT,NA,NA
1866,A1202,Brooklyn,GATEWAYS TO BAY RIDGE MERCHANTS AND RESIDENTS ASSOCIATION,NY,2002
1867,A503,New York,CASA NY,NY,2005
1868,RR7921,Bronx,CROTONA CAGE,NY,2009
1869,Y431,Cambria Heights,CHAROSA FOUNDATION,NA,NA
1870,116,Bayside,CHABAD OF NORTHEAST QUEENS,NA,NA
1871,DI2304,Brooklyn,CHURCH AVENUE DISTRICT MANAGEMENT ASSOCIATION,NA,NA
1872,RR8043,New York,FOUNDATION FOR AIDS RESEARCH,NY,2008
1873,RR7075,New York,CHILDRENS CREATIVE WRITING CAMPAIGN,NA,NA
1874,DI2861,Brooklyn,TORAH SAFETY COMMISSION,NA,NA
1875,DI588,Elmhurst,110TH PRECINCT LAW ENFORCEMENT EXPLORERS,NA,NA
1876,A997,New York,ELEVATOR REPAIR SERVICE THT,NY,2002
1877,Y160,New York,KENNEDY CHILD STUDY CENTER,NY,2011
1878,RR7493,Brooklyn,TRADITIONAL EDUCATIONAL CENTER,NY,2010
1879,A33,Brooklyn,FIFTH AVENUE COMMITTEE,NA,NA
1880,A2803,New York,SHOREFRONT COUNCIL HOUSING DEVELOPMENT ELOPMENT FINANCE,NY,2009
1881,RR6995,Bronx,THEATER INTERNATIONAL,NA,NA
1882,RR7038,Bronx,BRONX FULL GOSPEL ASSEMBLY,NY,2003
1883,DI1710,Bronx,CAB HEIGHTS SENIOR CENTER,NA,NA
1884,RR8028,Staten Island,FIRST DISTRICT FEDERATED GARDEN CLUBS OF NYS,NY,2005
1885,A1811,Brooklyn,METROPLOITAN ATHLETIC CONGRESS,NA,NA
1886,DI2282,Brooklyn,BROOKDALE SENIOR CITIZENS CENTER,NA,NA
1887,RR8421,Bronx,NHS OF SOUTH BRONX,NY,2004
1888,RR4834,Brooklyn,YOUNG ISRAEL OF MIDWOOD,NA,NA
1889,DI2771,Brooklyn,MOUNT PARAN BAPTIST CHURCH,NA,NA
1890,Y167,New York,LINCOLN SQUARE NEIGHBORHOOD CENTER,NA,NA
1891,DI4162,NA,NORTH QUEENS HEALTH COALITION,NA,NA
1892,N132,Springfield Gardens,NEW SPIRIT II,NY,2009
1893,DI4070,NA,CONFLICTS OF INTEREST BOARD,NA,NA
1894,DI1038,BROOKLYN,STUYVESANT GARDENS I TENANT ASSOCIATION,NA,NA
1895,A1143,New York,FREDERICK DOUGLAS CREATIVE ARTS CENTER,NA,NA
1896,DI4377,NA,ELIJAH STROUD MIDDLE SCHOOL,NA,NA
1897,A2172,New York,NONTRADITIONAL EMPLOYMENT FOR WOMEN,NA,NA
1898,DI2613,Jamaica,LYNVET BRONCOS TEAM ORGANIZATION,NA,NA
1899,RR7706,Middle Village,BOY SCOUTS OF AMERICA ST MARGARET RC CHURCH,NY,2004
1900,DI3608,Brooklyn,MACON STREET BLOCK ASSOCIATION,NA,NA
1901,RR8419,Cambria Heights,NGBMJOSEPH COMMUNITY DEVELOPMENT,NY,2003
1902,RR8479,New York,NY LABOR UNION DOMESTIC VIOLENCE AWARENESS,NY,2003
1903,RR8245,Brooklyn,KNESSETH BAIS YAAKOV RIVERDALE,NY,2010
1904,RR9227,New York,JOHN A COLEMAN SCHOOL,NY,2011
1905,A1215,Glen Oaks,GLEN OAKS LITTLE LEAGUE,NA,NA
1906,DI1716,Brooklyn,NY HEALTH AND HOSPITAL CORPEAST NY DIAGNOSTIC AND TREATMENT CENTER,NA,NA
1907,RR8691,Brooklyn,SEPHARDIC HOME FOR AGED,NA,NA
1908,E107,New York,SPANISH THEATER REPERTORY LTD,NA,NA
1909,A1663,East Elmhurst,LEXINGTON VOCATIONAL SERVICES CENTER,NY,2009
1910,A1877,New York,MOVEMENT RESEARCH,NY,2004
1911,DI5103,NA,WHIST II SOUTH BRONX TRANSPORTATION,NA,NA
1912,N105,New York,LOWER EAST SIDE CONSERVANCY,NA,NA
1913,RR7897,Bronx,COOP CITY LITTLE LEAGUE,NA,NA
1914,DI5148,NA,NYS READING ASSOCIATION,NA,NA
1915,30,New York,NY HEALTH AND HOSPITALS METROPOLITAN HOSPITAL CENTER,NY,2006
1916,A1477,Brooklyn,INTERACTIVE DRAMAEDAWARENESS,NY,2000
1917,RR9328,New York,NY SOC FOR RLF OF RUPTURED,NY,2004
1918,RR3777,Brooklyn,ALONZO A DAUGHTRY MEMOR DAY CARE CENTER,NY,2011
1919,A1857,New York,MORNINGSIDE RETIREMENT AND HEALTH SERVICES,NA,NA
1920,RR7223,Brooklyn,IMEINU,NA,NA
1921,RR8529,Ozone Park,OZONE PARK CIVIC ASSOCIATION,NY,2007
1922,DI2181,New York,CHILDRENS BOOK COMMITTEE AT BANK ST COLLEGE,NA,NA
1923,A1149,New York,FRIENDS AND ENEMIES OF NEW MUSIC,NY,2000
1924,RR7908,Forest Hills,COUNCIL OF AID FOR CENTRAL ASIAN JEWS CACAJ,NA,NA
1925,RR2688,Brooklyn,GIRLS FOR GENDER EQUITY,NA,NA
1926,A277,Brooklyn,BALTIC STREET MENTAL HEALTH BOARD,NY,2010
1927,RR7844,Bronx,COLLEGE OF MT ST VINCENT,NY,2007
