,,access,bridge,distance,from,hgv,highway,lanes,maxspeed,name,oneway,ref,service,to,tunnel
1897896017,1897896028,,,42.993701,1897896017,,service,,,,,,parking_aisle,1897896028,
1897896028,1575338483,,,37.572638,1897896028,,service,,,,,,parking_aisle,1575338483,
261167236,2269151726,,,81.001699,261167236,,residential,,,East 52nd Street,,,,2269151726,
2269151726,261158027,,,119.981562,2269151726,,residential,,,East 52nd Street,,,,261158027,
386561158,2394495387,,,2.201577,386561158,,path,,,,,,,2394495387,
2394495387,261171411,,,35.459946,2394495387,,path,,,,,,,261171411,
386561154,1897880368,,,26.040275,386561154,,service,,,,,,parking_aisle,1897880368,
1897880368,1897880367,,,81.309972,1897880368,,service,,,,,,parking_aisle,1897880367,
1897880367,261171411,,,25.871751,1897880367,,service,,,,,,parking_aisle,261171411,
1576269670,1738803398,,,39.413327,1576269670,,residential,,,South Lake Park Avenue West,yes,,,1738803398,
1738803398,1576269657,,,32.506421,1738803398,,residential,,,South Lake Park Avenue West,yes,,,1576269657,
1576269657,1576269645,,,92.278825,1576269657,,residential,,,South Lake Park Avenue West,yes,,,1576269645,
1576269672,5495284517,,,93.300422,1576269672,,service,,,,yes,,drive-through,5495284517,
1576353871,1576353852,,,30.897522,1576353871,,service,,,,,,driveway,1576353852,
1576353927,1576353869,,,28.784297,1576353927,,service,,,,,,driveway,1576353869,
261122469,1576353940,,,45.047166,261122469,,service,,,,,,driveway,1576353940,
1395214998,1395215083,,,24.94365,1395214998,,path,,,,,,,1395215083,
1395215083,1395209835,,,44.957409,1395215083,,path,,,,,,,1395209835,
1395209835,1395214990,,,61.735103,1395209835,,path,,,,,,,1395214990,
1395214990,1395214928,,,87.618944,1395214990,,path,,,,,,,1395214928,
1395214928,1395209826,,,117.83102,1395214928,,path,,,,,,,1395209826,
1395209826,1395209822,,,9.61124,1395209826,,path,,,,,,,1395209822,
1395209822,4850474104,,,13.315148,1395209822,,path,,,,,,,4850474104,
4850474104,1578759304,,,194.320761,4850474104,,path,,,,,,,1578759304,
1578759304,1578759297,,,86.781601,1578759304,,path,,,,,,,1578759297,
1578759292,1578759332,,,37.500007,1578759292,,tertiary_link,,,,yes,,,1578759332,
1578759332,1578759355,,,22.616438,1578759332,,tertiary_link,,,,yes,,,1578759355,
1578759295,2394418145,,,38.303856,1578759295,,pedestrian,,,,,,,2394418145,
2394418145,2394418147,,,36.72353,2394418145,,pedestrian,,,,,,,2394418147,
2394418147,1578759295,,,10.491025,2394418147,,pedestrian,,,,,,,1578759295,
1889253078,1889253092,,,12.313967,1889253078,,service,,,,no,,parking_aisle,1889253092,
1889253092,1578759287,,,19.378384,1889253092,,service,,,,no,,parking_aisle,1578759287,
1578759333,1889253091,,,13.358953,1578759333,,service,,,,,,parking_aisle,1889253091,
1889253091,1889253066,,,51.433625,1889253091,,service,,,,,,parking_aisle,1889253066,
1578759322,2394418153,,,6.54252,1578759322,,pedestrian,,,,,,,2394418153,
2394418153,2394418144,,,21.589672,2394418153,,pedestrian,,,,,,,2394418144,
2394418144,1578759322,,,22.669973,2394418144,,pedestrian,,,,,,,1578759322,
1889253121,1995749255,,,19.098039,1889253121,,service,,,,no,,parking_aisle,1995749255,
1578759305,2394415075,,,38.690075,1578759305,,pedestrian,,,,,,,2394415075,
2394415075,2394415074,,,36.954112,2394415075,,pedestrian,,,,,,,2394415074,
2394415074,1578759305,,,11.078743,2394415074,,pedestrian,,,,,,,1578759305,
1395209831,1578815442,,,35.529815,1395209831,,service,,,,yes,,driveway,1578815442,
1580168715,1580168716,,,4.511304,1580168715,,steps,,,,,,,1580168716,
1580168716,1580168672,,,10.798745,1580168716,,footway,,,,,,,1580168672,
1685296303,1685296304,,,41.938711,1685296303,,service,,,,,,parking_aisle,1685296304,
1685296304,1685296299,,,39.932338,1685296304,,service,,,,,,parking_aisle,1685296299,
1685296299,1685296315,,,13.759378,1685296299,,service,,,,,,parking_aisle,1685296315,
1685296315,1685296303,,,18.75977,1685296315,,service,,,,,,parking_aisle,1685296303,
1685296303,1580168748,,,20.172085,1685296303,,service,,,,,,parking_aisle,1580168748,
1580309564,1580309536,,,43.497336,1580309564,,service,,,,yes,,driveway,1580309536,
1581591866,5394546340,,,8.210714,1581591866,,residential,,,South Kenwood Avenue,,,,5394546340,
5394546340,1581591873,,,68.154852,5394546340,,residential,,,South Kenwood Avenue,,,,1581591873,
1581591873,1653904616,,,34.903138,1581591873,,service,,,,,,parking_aisle,1653904616,
1653904616,1653904539,,,17.917367,1653904616,,service,,,,,,parking_aisle,1653904539,
1653904539,2372687529,,,13.628289,1653904539,,service,,,,,,parking_aisle,2372687529,
1581591760,1581591857,,,36.165006,1581591760,,service,,,,,,,1581591857,
1583883556,1669600519,,,12.764014,1583883556,,service,,,,,,,1669600519,
1669600519,1669600400,,,61.950096,1669600519,,service,,,,,,,1669600400,
