geoid10,population,lon,lat,community
170315610003005,66,       -87.7884215,        41.7894840,56
170315610003006,85,       -87.7896461,        41.7894665,56
170315610003007,39,       -87.7900148,        41.7910475,56
170315610003008,31,       -87.7906013,        41.7910253,56
170315610003009,30,       -87.7912357,        41.7910273,56
170315610003010,42,       -87.7911621,        41.7894374,56
170315610003011,40,       -87.7905548,        41.7894481,56
170315610003012,41,       -87.7904863,        41.7876174,56
170315610003013,81,       -87.7895629,        41.7876278,56
170315610003014,49,       -87.7886666,        41.7876500,56
170315610003015,51,       -87.7880437,        41.7876552,56
170315610003016,102,       -87.7882836,        41.7858188,56
170315610003017,55,       -87.7892014,        41.7858043,56
170315610003018,37,       -87.7898106,        41.7857948,56
170315610003019,68,       -87.7904239,        41.7857866,56
170315610003020,49,       -87.7910337,        41.7857758,56
170315610003021,40,       -87.7910922,        41.7876043,56
170315610003022,32,       -87.7893808,        41.7910464,56
170315610004000,0,       -87.7921889,        41.7919128,56
170315610004001,0,       -87.7934080,        41.7918896,56
170315610004002,27,       -87.7924463,        41.7909999,56
170315610004003,39,       -87.7918413,        41.7910131,56
170315610004004,56,       -87.7917731,        41.7894268,56
170315610004005,56,       -87.7923970,        41.7894242,56
170315610004006,83,       -87.7933052,        41.7894052,56
170315610004007,25,       -87.7936745,        41.7909809,56
170315610004008,41,       -87.7930536,        41.7909870,56
170315610004009,75,       -87.7932358,        41.7875739,56
170315610004010,31,       -87.7923142,        41.7875847,56
170315610004011,49,       -87.7917186,        41.7876018,56
170315610004012,59,       -87.7916331,        41.7857612,56
170315610004013,38,       -87.7922575,        41.7857568,56
170315610004014,40,       -87.7928646,        41.7857475,56
170315610004015,52,       -87.7934817,        41.7857384,56
170315610005000,0,       -87.7946251,        41.7918652,56
170315610005001,2,       -87.7958427,        41.7918406,56
170315610005002,15,       -87.7970625,        41.7917987,56
170315610005003,31,       -87.7954845,        41.7909407,56
170315610005004,42,       -87.7948955,        41.7909605,56
170315610005005,39,       -87.7942758,        41.7909665,56
170315610005006,86,       -87.7945188,        41.7893825,56
170315610005007,43,       -87.7954386,        41.7893703,56
170315610005008,50,       -87.7960440,        41.7893577,56
170315610005009,44,       -87.7961145,        41.7909375,56
170315610005010,50,       -87.7967253,        41.7909210,56
170315610005011,31,       -87.7973722,        41.7909142,56
170315610005012,32,       -87.7973129,        41.7893452,56
170315610005013,34,       -87.7966789,        41.7893533,56
170315610005014,81,       -87.7969158,        41.7875128,56
170315610005015,78,       -87.7956790,        41.7875349,56
170315610005016,39,       -87.7947658,        41.7875516,56
170315610005017,41,       -87.7941627,        41.7875621,56
170315610005018,49,       -87.7940751,        41.7857234,56
170315610005019,51,       -87.7946913,        41.7857157,56
170315610005020,73,       -87.7956070,        41.7857019,56
170315610005021,37,       -87.7965239,        41.7856823,56
170315610005022,54,       -87.7971750,        41.7856834,56
170315610006000,0,       -87.7983435,        41.7917679,56
170315610006001,4,       -87.7996263,        41.7917402,56
170315610006002,0,       -87.8008766,        41.7916992,56
170315610006003,26,       -87.7979928,        41.7908917,56
170315610006004,23,       -87.7986217,        41.7908769,56
170315610006005,36,       -87.7992681,        41.7908672,56
170315610006006,33,       -87.7998969,        41.7908530,56
170315610006007,30,       -87.8005288,        41.7908359,56
170315610006008,0,       -87.8011628,        41.7908191,56
170315610006009,7,       -87.8010935,        41.7892722,56
170315610006010,46,       -87.8004731,        41.7892935,56
170315610006011,76,       -87.7995261,        41.7893095,56
170315610006012,97,       -87.7982593,        41.7893288,56
170315610006013,39,       -87.7978765,        41.7875040,56
170315610006014,41,       -87.7984827,        41.7874822,56
170315610006015,68,       -87.7994401,        41.7874724,56
170315610006016,51,       -87.8003776,        41.7874524,56
170315610006017,3,       -87.8010223,        41.7874481,56
170315610006018,110,       -87.8009366,        41.7856105,56
170315610006019,37,       -87.8003251,        41.7856303,56
170315610006020,38,       -87.7996712,        41.7856287,56
170315610006021,35,       -87.7990429,        41.7856383,56
170315610006022,72,       -87.7980997,        41.7856558,56
170315611001000,0,       -87.7629156,        41.7924988,56
170315611001001,2,       -87.7643168,        41.7914156,56
170315611001002,11,       -87.7649544,        41.7916808,56
170315611001003,47,       -87.7655269,        41.7924553,56
170315611001004,44,       -87.7656114,        41.7915239,56
170315611001005,62,       -87.7655465,        41.7899156,56
170315611001006,28,       -87.7649189,        41.7899411,56
170315611001007,2,       -87.7641562,        41.7908701,56
170315611001008,46,       -87.7631840,        41.7915752,56
170315611001009,0,       -87.7625587,        41.7915776,56
170315611001010,0,       -87.7625117,        41.7899792,56
170315611001011,45,       -87.7631135,        41.7899632,56
170315611001012,61,       -87.7637247,        41.7899541,56
170315611001013,34,       -87.7637867,        41.7914020,56
170315611001014,0,       -87.7640497,        41.7866961,56
170315611001015,65,       -87.7637606,        41.7881363,56
170315611001016,60,       -87.7630468,        41.7881423,56
170315611001017,41,       -87.7624364,        41.7881550,56
170315611001018,0,       -87.7628047,        41.7861848,56
170315611001019,71,       -87.7654925,        41.7880894,56
170315611001020,16,       -87.7649941,        41.7885681,56
170315611001021,11,       -87.7645957,        41.7872837,56
170315611001022,13,       -87.7648918,        41.7876268,56
170315611001023,59,       -87.7654187,        41.7864984,56
170315611001024,6,       -87.7650887,        41.7859835,56
170315611002000,51,       -87.7660965,        41.7880770,56
170315611002001,48,       -87.7667041,        41.7880609,56
170315611002002,49,       -87.7673003,        41.7880431,56
170315611002003,46,       -87.7679284,        41.7880394,56
170315611002004,44,       -87.7685325,        41.7880242,56
170315611002005,40,       -87.7691351,        41.7880086,56
170315611002006,56,       -87.7697508,        41.7879993,56
170315611002007,54,       -87.7703691,        41.7879917,56
170315611002008,26,       -87.7703010,        41.7863806,56
170315611002009,36,       -87.7696890,        41.7863913,56
170315611002010,47,       -87.7690727,        41.7864004,56
170315611002011,27,       -87.7684763,        41.7864185,56
170315611002012,30,       -87.7678451,        41.7864212,56
170315611002013,45,       -87.7672555,        41.7864421,56
170315611002014,36,       -87.7666385,        41.7864540,56
170315611002015,47,       -87.7660214,        41.7864626,56
170315611002016,40,       -87.7662432,        41.7855147,56
170315611002017,24,       -87.7675450,        41.7855273,56
170315611002018,18,       -87.7687113,        41.7854770,56
170315611002019,22,       -87.7699757,        41.7854747,56
170315611003000,31,       -87.7665639,        41.7924231,56
170315611003001,28,       -87.7677700,        41.7923916,56
170315611003002,37,       -87.7690362,        41.7923875,56
170315611003003,13,       -87.7702199,        41.7923466,56
170315611003004,26,       -87.7668426,        41.7915048,56
170315611003005,55,       -87.7662333,        41.7915171,56
170315611003006,32,       -87.7661567,        41.7899041,56
170315611003007,47,       -87.7667775,        41.7898972,56
170315611003008,55,       -87.7673905,        41.7898849,56
170315611003009,39,       -87.7674467,        41.7914889,56
170315611003010,32,       -87.7680610,        41.7914804,56
170315611003011,37,       -87.7686748,        41.7914682,56
170315611003012,25,       -87.7692758,        41.7914519,56
170315611003013,29,       -87.7698920,        41.7914417,56
170315611003014,52,       -87.7705062,        41.7914341,56
170315611003015,35,       -87.7704393,        41.7898239,56
170315611003016,37,       -87.7698246,        41.7898345,56
170315611003017,37,       -87.7692043,        41.7898415,56
170315611003018,56,       -87.7686101,        41.7898609,56
170315611003019,46,       -87.7679848,        41.7898646,56
170315611004000,24,       -87.7714446,        41.7923254,56
170315611004001,16,       -87.7726742,        41.7923068,56
170315611004002,24,       -87.7738883,        41.7922799,56
170315611004003,44,       -87.7741477,        41.7913525,56
170315611004004,40,       -87.7735284,        41.7913598,56
170315611004005,46,       -87.7729315,        41.7913785,56
170315611004006,38,       -87.7723237,        41.7913909,56
170315611004007,43,       -87.7717170,        41.7914038,56
170315611004008,33,       -87.7710887,        41.7914083,56
170315611004009,40,       -87.7710432,        41.7898100,56
170315611004010,43,       -87.7716566,        41.7897987,56
170315611004011,47,       -87.7722619,        41.7897848,56
170315611004012,35,       -87.7728685,        41.7897710,56
170315611004013,60,       -87.7734935,        41.7897655,56
170315611004014,56,       -87.7740828,        41.7897441,56
170315611004015,68,       -87.7740233,        41.7879155,56
170315611004016,55,       -87.7734053,        41.7879240,56
170315611004017,46,       -87.7728159,        41.7879459,56
170315611004018,60,       -87.7721986,        41.7879545,56
170315611004019,53,       -87.7715751,        41.7879602,56
170315611004020,49,       -87.7709542,        41.7879672,56
170315611004021,41,       -87.7709121,        41.7863693,56
170315611004022,40,       -87.7715009,        41.7861232,56
170315611004023,40,       -87.7721196,        41.7861153,56
170315611004024,34,       -87.7727392,        41.7863315,56
170315611004025,29,       -87.7733470,        41.7863171,56
170315611004026,33,       -87.7739624,        41.7863077,56
170315611004027,22,       -87.7736229,        41.7853955,56
170315611004028,10,       -87.7727202,        41.7854204,56
170315611004029,10,       -87.7708865,        41.7854543,56
170315611005000,31,       -87.7751237,        41.7922638,56
170315611005001,22,       -87.7762843,        41.7922118,56
170315611005002,35,       -87.7775411,        41.7922050,56
170315611005003,49,       -87.7765923,        41.7913070,56
170315611005004,49,       -87.7759815,        41.7913175,56
170315611005005,45,       -87.7753599,        41.7913240,56
170315611005006,34,       -87.7747451,        41.7913339,56
170315611005007,50,       -87.7747200,        41.7897455,56
170315611005008,54,       -87.7753188,        41.7897280,56
170315611005009,46,       -87.7759205,        41.7897122,56
170315611005010,47,       -87.7765319,        41.7897007,56
170315611005011,45,       -87.7771373,        41.7896867,56
170315611005012,62,       -87.7771913,        41.7912901,56
170315611005013,45,       -87.7778108,        41.7912825,56
170315611005014,57,       -87.7777347,        41.7896695,56
170315611005015,65,       -87.7776756,        41.7878399,56
170315611005016,44,       -87.7770677,        41.7878536,56
170315611005017,75,       -87.7764595,        41.7878661,56
